code_zip_prefix_id,code_zip_prefix
5408,14702
5409,14745
5410,14760
5411,14775
5412,14707
5413,14785
5414,14718
5415,14765
5416,14787
5417,14704
5418,14716
5419,14715
5420,14733
5421,14789
5422,14713
5423,14810
5424,14801
5425,14813
5426,14875
5427,14825
5428,14870
5429,14860
5430,14804
5431,14802
5432,14876
5433,14882
5434,14815
5435,14811
5436,14807
5437,14803
5438,14890
5439,14808
5440,14883
5441,14887
5442,14805
5443,14820
5444,14830
5445,14800
5446,14806
5447,14840
5448,14850
5449,14871
5450,14896
5451,14835
5452,14892
5453,14809
5454,14884
5455,14940
5456,14900
5457,14960
5458,14910
5459,14920
5460,14990
5461,14904
5462,14955
5463,14930
5464,14980
5465,14935
5466,14907
5467,14915
5468,15041
5469,15015
5470,15051
5471,15025
5472,15042
5473,15047
5474,15057
5475,15085
5476,15053
5477,15076
5478,15077
5479,15050
5480,15010
5481,15046
5482,15091
5483,15061
5484,15043
5485,15045
5486,15092
5487,15090
5488,15060
5489,15056
5490,15014
5491,15075
5492,15062
5493,15081
5494,15054
5495,15070
5496,15055
5497,15030
5498,15013
5499,15084
5500,15082
5501,15093
5502,15040
5503,15080
5504,15035
5505,15020
5506,15044
5507,15086
5508,15063
5509,15052
5510,15038
5511,15048
5512,15064
5513,15130
5514,15104
5515,15150
5516,15170
5517,15120
5518,15155
5519,15115
5520,15180
5521,15110
5522,15190
5523,15137
5524,15140
5525,15105
5526,15160
5527,15102
5528,15145
5529,15108
5530,15154
5531,15133
5532,15195
5533,15138
5534,15131
5535,15132
5536,15135
5537,15250
5538,15200
5539,15290
5540,15280
5541,15270
5542,15220
5543,15240
5544,15230
5545,15275
5546,15260
5547,15265
5548,15225
5549,15210
5550,15215
5551,15285
5552,15370
5553,15385
5554,15390
5555,15300
5556,15350
5557,15310
5558,15320
5559,15330
5560,15340
5561,15315
5562,15380
5563,15360
5564,15355
5565,15313
5566,15397
5567,15367
5568,15490
5569,15400
5570,15495
5571,15460
5572,15440
5573,15470
5574,15450
5575,15420
5576,15480
5577,15430
5578,15410
5579,15425
5580,15417
5581,15405
5582,15520
5583,15570
5584,15503
5585,15530
5586,15560
5587,15501
5588,15502
5589,15500
5590,15505
5591,15550
5592,15515
5593,15504
5594,15545
5595,15580
5596,15525
5597,15540
5598,15506
5599,15507
5600,15600
5601,15601
5602,15685
5603,15625
5604,15690
5605,15650
5606,15680
5607,15630
5608,15620
5609,15640
5610,15608
5611,15670
5612,15603
5613,15612
5614,15617
5615,15607
5616,15610
5617,15604
5618,15770
5619,15760
5620,15707
5621,15775
5622,15704
5623,15720
5624,15700
5625,15713
5626,15703
5627,15750
5628,15755
5629,15765
5630,15768
5631,15708
5632,15735
5633,15785
5634,15790
5635,15715
5636,15710
5637,15780
5638,15706
5639,15740
5640,15730
5641,15745
5642,15748
5643,15763
5644,15718
5645,15773
5646,15830
5647,15850
5648,15840
5649,15800
5650,15825
5651,15880
5652,15801
5653,15802
5654,15804
5655,15870
5656,15828
5657,15895
5658,15806
5659,15885
5660,15808
5661,15810
5662,15820
5663,15890
5664,15803
5665,15860
5666,15823
5667,15807
5668,15809
5669,15845
5670,15805
5671,15812
5672,15816
5673,15813
5674,15855
5675,15835
5676,15811
5677,15868
5678,15960
5679,15991
5680,15900
5681,15990
5682,15997
5683,15970
5684,15910
5685,15950
5686,15920
5687,15995
5688,15953
5689,15940
5690,15996
5691,15915
5692,15980
5693,15930
5694,15945
5695,15999
5696,15993
5697,15903
5698,15905
5699,16072
5700,16071
5701,16015
5702,16013
5703,16018
5704,16021
5705,16020
5706,16010
5707,16057
5708,16056
5709,16025
5710,16076
5711,16026
5712,16052
5713,16050
5714,16080
5715,16074
5716,16022
5717,16055
5718,16012
5719,16075
5720,16011
5721,16070
5722,16058
5723,16023
5724,16087
5725,16016
5726,16078
5727,16067
5728,16130
5729,16204
5730,16230
5731,16200
5732,16201
5733,16210
5734,16203
5735,16250
5736,16220
5737,16270
5738,16290
5739,16206
5740,16260
5741,16202
5742,16240
5743,16207
5744,16265
5745,16205
5746,16280
5747,16208
5748,16303
5749,16306
5750,16308
5751,16300
5752,16305
5753,16370
5754,16340
5755,16301
5756,16360
5757,16310
5758,16304
5759,16350
5760,16309
5761,16400
5762,16401
5763,16403
5764,16402
5765,16430
5766,16440
5767,16450
5768,16480
5769,16404
5770,16406
5771,16500
5772,16570
5773,16510
5774,16670
5775,16660
5776,16680
5777,16600
5778,16650
5779,16640
5780,16700
5781,16750
5782,16790
5783,16800
5784,16880
5785,16850
5786,16830
5787,16900
5788,16901
5789,16903
5790,16920
5791,16980
5792,16902
5793,16950
5794,16940
5795,16905
5796,17030
5797,17025
5798,17010
5799,17017
5800,17014
5801,17047
5802,17015
5803,17022
5804,17055
5805,17013
5806,17020
5807,17012
5808,17034
5809,17018
5810,17050
5811,17063
5812,17054
5813,17021
5814,17057
5815,17026
5816,17032
5817,17031
5818,17033
5819,17051
5820,17016
5821,17053
5822,17067
5823,17011
5824,17052
5825,17024
5826,17066
5827,17060
5828,17065
5829,17037
5830,17035
5831,17064
5832,17039
5833,17027
5834,17056
5835,17048
5836,17023
5837,17160
5838,17120
5839,17180
5840,17190
5841,17132
5842,17150
5843,17123
5844,17128
5845,17110
5846,17170
5847,17209
5848,17280
5849,17213
5850,17208
5851,17230
5852,17207
5853,17250
5854,17212
5855,17260
5856,17270
5857,17290
5858,17210
5859,17240
5860,17201
5861,17211
5862,17203
5863,17215
5864,17205
5865,17202
5866,17204
5867,17206
5868,17220
5869,17288
5870,17214
5871,17285
5872,17340
5873,17380
5874,17350
5875,17300
5876,17320
5877,17360
5878,17370
5879,17310
5880,17420
5881,17400
5882,17470
5883,17450
5884,17410
5885,17490
5886,17480
5887,17440
5888,17430
5889,17475
5890,17455
5891,17498
5892,17479
5893,17405
5894,17492
5895,17495
5896,17511
5897,17523
5898,17550
5899,17509
5900,17516
5901,17507
5902,17512
5903,17501
5904,17590
5905,17539
5906,17520
5907,17519
5908,17580
5909,17513
5910,17514
5911,17504
5912,17526
5913,17515
5914,17522
5915,17502
5916,17524
5917,17500
5918,17560
5919,17505
5920,17521
5921,17510
5922,17506
5923,17525
5924,17527
5925,17570
5926,17533
5927,17540
5928,17503
5929,17532
5930,17607
5931,17602
5932,17690
5933,17650
5934,17680
5935,17603
5936,17670
5937,17600
5938,17601
5939,17606
5940,17605
5941,17630
5942,17604
5943,17610
5944,17625
5945,17700
5946,17780
5947,17740
5948,17730
5949,17710
5950,17760
5951,17790
5952,17720
5953,17800
5954,17890
5955,17860
5956,17870
5957,17830
5958,17880
5959,17810
5960,17900
5961,17920
5962,17970
5963,17980
5964,17930
5965,17960
5966,17990
5967,17940
5968,17950
5969,17905
5970,18044
5971,18070
5972,18035
5973,18020
5974,18078
5975,18074
5976,18072
5977,18040
5978,18086
5979,18043
5980,18080
5981,18076
5982,18047
5983,18071
5984,18050
5985,18046
5986,18085
5987,18017
5988,18013
5989,18087
5990,18090
5991,18060
5992,18030
5993,18055
5994,18025
5995,18053
5996,18052
5997,18045
5998,18081
5999,18095
6000,18015
6001,18075
6002,18048
6003,18016
6004,18057
6005,18051
6006,18065
6007,18077
6008,18079
6009,18031
6010,18010
6011,18054
6012,18061
6013,18066
6014,18056
6015,18021
6016,18022
6017,18084
6018,18023
6019,18073
6020,18120
6021,18195
6022,18143
6023,18117
6024,18185
6025,18125
6026,18147
6027,18110
6028,18160
6029,18190
6030,18114
6031,18103
6032,18116
6033,18130
6034,18111
6035,18136
6036,18105
6037,18170
6038,18135
6039,18150
6040,18133
6041,18115
6042,18180
6043,18108
6044,18145
6045,18112
6046,18113
6047,18104
6048,18119
6049,18132
6050,18134
6051,18131
6052,18140
6053,18118
6054,18155
6055,18240
6056,18230
6057,18220
6058,18270
6059,18207
6060,18225
6061,18271
6062,18212
6063,18285
6064,18275
6065,18290
6066,18213
6067,18200
6068,18260
6069,18209
6070,18211
6071,18250
6072,18202
6073,18279
6074,18203
6075,18273
6076,18201
6077,18265
6078,18277
6079,18214
6080,18205
6081,18272
6082,18278
6083,18276
6084,18206
6085,18280
6086,18274
6087,18245
6088,18210
6089,18208
6090,18216
6091,18217
6092,18218
6093,18215
6094,18255
6095,18204
6096,18243
6097,18320
6098,18300
6099,18310
6100,18301
6101,18303
6102,18305
6103,18360
6104,18304
6105,18380
6106,18330
6107,18315
6108,18325
6109,18307
6110,18385
6111,18302
6112,18306
6113,18411
6114,18401
6115,18407
6116,18410
6117,18400
6118,18460
6119,18408
6120,18406
6121,18435
6122,18440
6123,18480
6124,18425
6125,18470
6126,18420
6127,18409
6128,18430
6129,18490
6130,18405
6131,18402
6132,18412
6133,18404
6134,18403
6135,18475
6136,18550
6137,18520
6138,18540
6139,18580
6140,18560
6141,18570
6142,18500
6143,18530
6144,18535
6145,18590
6146,18510
6147,18670
6148,18682
6149,18650
6150,18602
6151,18603
6152,18608
6153,18655
6154,18600
6155,18601
6156,18606
6157,18675
6158,18604
6159,18620
6160,18610
6161,18609
6162,18683
6163,18605
6164,18640
6165,18690
6166,18685
6167,18607
6168,18611
6169,18688
6170,18681
6171,18680
6172,18618
6173,18660
6174,18684
6175,18619
6176,18686
6177,18615
6178,18630
6179,18705
6180,18760
6181,18740
6182,18720
6183,18725
6184,18745
6185,18700
6186,18730
6187,18704
6188,18702
6189,18790
6190,18701
6191,18780
6192,18707
6193,18775
6194,18706
6195,18703
6196,18708
6197,18770
6198,18710
6199,18800
6200,18870
6201,18890
6202,18840
6203,18860
6204,18830
6205,18900
6206,18950
6207,18970
6208,18940
6209,18960
6210,18935
6211,18990
6212,18980
6213,18910
6214,18915
6215,19025
6216,19030
6217,19053
6218,19015
6219,19010
6220,19023
6221,19050
6222,19041
6223,19067
6224,19033
6225,19020
6226,19061
6227,19064
6228,19045
6229,19026
6230,19060
6231,19035
6232,19031
6233,19028
6234,19063
6235,19043
6236,19062
6237,19057
6238,19065
6239,19013
6240,19066
6241,19068
6242,19027
6243,19034
6244,19046
6245,19014
6246,19085
6247,19042
6248,19024
6249,19040
6250,19051
6251,19097
6252,19070
6253,19036
6254,19029
6255,19160
6256,19120
6257,19110
6258,19190
6259,19100
6260,19180
6261,19140
6262,19130
6263,19200
6264,19280
6265,19220
6266,19275
6267,19210
6268,19273
6269,19250
6270,19260
6271,19230
6272,19274
6273,19270
6274,19295
6275,19265
6276,19360
6277,19300
6278,19350
6279,19380
6280,19330
6281,19400
6282,19470
6283,19430
6284,19450
6285,19410
6286,19490
6287,19570
6288,19590
6289,19500
6290,19560
6291,19575
6292,19580
6293,19530
6294,19540
6295,19505
6296,19600
6297,19680
6298,19645
6299,19640
6300,19610
6301,19620
6302,19700
6303,19780
6304,19770
6305,19750
6306,19802
6307,19813
6308,19800
6309,19814
6310,19880
6311,19840
6312,19806
6313,19807
6314,19801
6315,19816
6316,19820
6317,19815
6318,19803
6319,19804
6320,19860
6321,19830
6322,19865
6323,19870
6324,19885
6325,19812
6326,19882
6327,19810
6328,19845
6329,19912
6330,19970
6331,19910
6332,19906
6333,19915
6334,19900
6335,19905
6336,19940
6337,19908
6338,19911
6339,19907
6340,19914
6341,19990
6342,19913
6343,19920
6344,19901
6345,19960
6346,19904
6347,19902
6348,19909
6349,19930
6350,20010
6351,20011
6352,20021
6353,20030
6354,20050
6355,20051
6356,20040
6357,20080
6358,20031
6359,20020
6360,20090
6361,20081
6362,20070
6363,20071
6364,20061
6365,20091
6366,20041
6367,20060
6368,20056
6369,20260
6370,20250
6371,20230
6372,20270
6373,20241
6374,20271
6375,20261
6376,20221
6377,20231
6378,20220
6379,20211
6380,20210
6381,20240
6382,20251
6383,20203
6384,20397
6385,20396
6386,20350
6387,20541
6388,20521
6389,20560
6390,20550
6391,20510
6392,20520
6393,20540
6394,20551
6395,20511
6396,20530
6397,20561
6398,20531
6399,20535
6400,20720
6401,20756
6402,20785
6403,20750
6404,20770
6405,20710
6406,20775
6407,20745
6408,20780
6409,20771
6410,20730
6411,20760
6412,20761
6413,20740
6414,20751
6415,20766
6416,20735
6417,20755
6418,20715
6419,20765
6420,20725
6421,20723
6422,20776
6423,20746
6424,20940
6425,20920
6426,20930
6427,20921
6428,20911
6429,20910
6430,20941
6431,20950
6432,20931
6433,20961
6434,20970
6435,20975
6436,20960
6437,20943
6438,20973
6439,20932
6440,20972
6441,21051
6442,21041
6443,21031
6444,21011
6445,21021
6446,21060
6447,21050
6448,21040
6449,21020
6450,21042
6451,21061
6452,21046
6453,21073
6454,21030
6455,21032
6456,21070
6457,21012
6458,21044
6459,21010
6460,21072
6461,21043
6462,21071
6463,21065
6464,21250
6465,21235
6466,21210
6467,21231
6468,21221
6469,21240
6470,21230
6471,21241
6472,21215
6473,21220
6474,21211
6475,21200
6476,21236
6477,21360
6478,21331
6479,21330
6480,21341
6481,21321
6482,21351
6483,21381
6484,21371
6485,21311
6486,21361
6487,21320
6488,21310
6489,21380
6490,21370
6491,21350
6492,21340
6493,21440
6494,21535
6495,21530
6496,21510
6497,21511
6498,21520
6499,21550
6500,21531
6501,21555
6502,21545
6503,21515
6504,21521
6505,21540
6506,21512
6507,21532
6508,21557
6509,21525
6510,21640
6511,21670
6512,21635
6513,21615
6514,21655
6515,21645
6516,21620
6517,21660
6518,21610
6519,21675
6520,21625
6521,21650
6522,21630
6523,21616
6524,21665
6525,21775
6526,21730
6527,21755
6528,21760
6529,21710
6530,21735
6531,21750
6532,21715
6533,21725
6534,21746
6535,21765
6536,21770
6537,21720
6538,21741
6539,21745
6540,21721
6541,21740
6542,21785
6543,21832
6544,21862
6545,21810
6546,21842
6547,21850
6548,21843
6549,21831
6550,21865
6551,21830
6552,21870
6553,21820
6554,21840
6555,21815
6556,21860
6557,21852
6558,21833
6559,21864
6560,21853
6561,21875
6562,21863
6563,21866
6564,21825
6565,21854
6566,21845
6567,21940
6568,21931
6569,21911
6570,21921
6571,21941
6572,21930
6573,21920
6574,21932
6575,21910
6576,21922
6577,21950
6578,22081
6579,22050
6580,22040
6581,22071
6582,22030
6583,22021
6584,22051
6585,22041
6586,22080
6587,22031
6588,22020
6589,22010
6590,22060
6591,22061
6592,22011
6593,22070
6594,22003
6595,22230
6596,22280
6597,22210
6598,22250
6599,22240
6600,22211
6601,22290
6602,22270
6603,22221
6604,22271
6605,22231
6606,22251
6607,22261
6608,22245
6609,22281
6610,22291
6611,22260
6612,22220
6613,22241
6614,22283
6615,22252
6616,22451
6617,22411
6618,22461
6619,22420
6620,22410
6621,22440
6622,22471
6623,22450
6624,22441
6625,22430
6626,22421
6627,22470
6628,22460
6629,22431
6630,22453
6631,22473
6632,22452
6633,22620
6634,22640
6635,22631
6636,22610
6637,22621
6638,22630
6639,22641
6640,22611
6641,22600
6642,22793
6643,22775
6644,22790
6645,22720
6646,22783
6647,22745
6648,22730
6649,22735
6650,22770
6651,22750
6652,22753
6653,22740
6654,22723
6655,22713
6656,22763
6657,22795
6658,22785
6659,22760
6660,22710
6661,22755
6662,22743
6663,22733
6664,22715
6665,22725
6666,22780
6667,22765
6668,22773
6669,22776
6670,22711
6671,22772
6672,22778
6673,23075
6674,23094
6675,23031
6676,23052
6677,23058
6678,23040
6679,23036
6680,23066
6681,23076
6682,23060
6683,23097
6684,23095
6685,23092
6686,23025
6687,23020
6688,23032
6689,23073
6690,23028
6691,23061
6692,23047
6693,23064
6694,23085
6695,23062
6696,23065
6697,23087
6698,23067
6699,23013
6700,23071
6701,23080
6702,23050
6703,23055
6704,23030
6705,23033
6706,23017
6707,23070
6708,23035
6709,23098
6710,23010
6711,23045
6712,23056
6713,23059
6714,23081
6715,23027
6716,23026
6717,23012
6718,23093
6719,23063
6720,23042
6721,23078
6722,23068
6723,23090
6724,23057
6725,23088
6726,23016
6727,23082
6728,23015
6729,23570
6730,23560
6731,23550
6732,23575
6733,23585
6734,23565
6735,23520
6736,23540
6737,23595
6738,23525
6739,23510
6740,23535
6741,23555
6742,23580
6743,23545
6744,23530
6745,23515
6746,23587
6747,23547
6748,23590
6749,23573
6750,23591
6751,23894
6752,23897
6753,23826
6754,23825
6755,23815
6756,23812
6757,23810
6758,23820
6759,23895
6760,23890
6761,23891
6762,23860
6763,23880
6764,23870
6765,23823
6766,23898
6767,23832
6768,23811
6769,23821
6770,23885
6771,23830
6772,23822
6773,23893
6774,23831
6775,23855
6776,23819
6777,23835
6778,23970
6779,23953
6780,23954
6781,23934
6782,23904
6783,23946
6784,23933
6785,23900
6786,23955
6787,23906
6788,23916
6789,23932
6790,23943
6791,23909
6792,23968
6793,23950
6794,23931
6795,23935
6796,23914
6797,23951
6798,23903
6799,23907
6800,23912
6801,23915
6802,23917
6803,23942
6804,23940
6805,23937
6806,23936
6807,23911
6808,23913
6809,23952
6810,23902
6811,23918
6812,23972
6813,23905
6814,23910
6815,23944
6816,24030
6817,24020
6818,24050
6819,24060
6820,24009
6821,24070
6822,24040
6823,24027
6824,24022
6825,24008
6826,24007
6827,24005
6828,24140
6829,24120
6830,24111
6831,24110
6832,24130
6833,24141
6834,24119
6835,24220
6836,24230
6837,24210
6838,24240
6839,24241
6840,24211
6841,24202
6842,24350
6843,24310
6844,24360
6845,24320
6846,24342
6847,24355
6848,24365
6849,24370
6850,24346
6851,24358
6852,24325
6853,24340
6854,24348
6855,24315
6856,24344
6857,24322
6858,24330
6859,24421
6860,24440
6861,24445
6862,24412
6863,24451
6864,24461
6865,24436
6866,24430
6867,24470
6868,24456
6869,24426
6870,24452
6871,24435
6872,24416
6873,24450
6874,24472
6875,24420
6876,24415
6877,24422
6878,24431
6879,24455
6880,24410
6881,24465
6882,24417
6883,24466
6884,24425
6885,24460
6886,24411
6887,24457
6888,24467
6889,24474
6890,24476
6891,24471
6892,24475
6893,24473
6894,24400
6895,24715
6896,24735
6897,24716
6898,24753
6899,24743
6900,24740
6901,24752
6902,24722
6903,24730
6904,24736
6905,24745
6906,24732
6907,24750
6908,24751
6909,24710
6910,24754
6911,24742
6912,24744
6913,24724
6914,24723
6915,24738
6916,24756
6917,24711
6918,24725
6919,24755
6920,24717
6921,24734
6922,24720
6923,24737
6924,24727
6925,24746
6926,24731
6927,24721
6928,24726
6929,24741
6930,24733
6931,24809
6932,24800
6933,24840
6934,24858
6935,24813
6936,24808
6937,24812
6938,24890
6939,24804
6940,24856
6941,24855
6942,24806
6943,24851
6944,24801
6945,24860
6946,24859
6947,24850
6948,24866
6949,24876
6950,24802
6951,24830
6952,24805
6953,24803
6954,24867
6955,24857
6956,24845
6957,24875
6958,24815
6959,24865
6960,24868
6961,24877
6962,24846
6963,24904
6964,24922
6965,24942
6966,24905
6967,24944
6968,24908
6969,24901
6970,24913
6971,24903
6972,24934
6973,24931
6974,24943
6975,24900
6976,24914
6977,24936
6978,24935
6979,24902
6980,24940
6981,24938
6982,24939
6983,24930
6984,24937
6985,24916
6986,24912
6987,24921
6988,24932
6989,24915
6990,24933
6991,24941
6992,24910
6993,24924
6994,24923
6995,24917
6996,24909
6997,24927
6998,24911
6999,25085
7000,25020
7001,25055
7002,25065
7003,25071
7004,25051
7005,25041
7006,25010
7007,25075
7008,25035
7009,25040
7010,25080
7011,25045
7012,25030
7013,25060
7014,25056
7015,25046
7016,25070
7017,25025
7018,25044
7019,25036
7020,25086
7021,25015
7022,25011
7023,25050
7024,25042
7025,25081
7026,25215
7027,25250
7028,25225
7029,25251
7030,25240
7031,25255
7032,25261
7033,25211
7034,25223
7035,25230
7036,25243
7037,25260
7038,25270
7039,25264
7040,25212
7041,25233
7042,25235
7043,25271
7044,25220
7045,25214
7046,25272
7047,25266
7048,25231
7049,25221
7050,25245
7051,25213
7052,25241
7053,25253
7054,25267
7055,25265
7056,25268
7057,25275
7058,25237
7059,25222
7060,25530
7061,25525
7062,25576
7063,25561
7064,25545
7065,25580
7066,25550
7067,25515
7068,25570
7069,25585
7070,25581
7071,25555
7072,25520
7073,25510
7074,25560
7075,25535
7076,25571
7077,25565
7078,25575
7079,25540
7080,25586
7081,25635
7082,25655
7083,25620
7084,25630
7085,25675
7086,25670
7087,25645
7088,25665
7089,25680
7090,25685
7091,25640
7092,25660
7093,25650
7094,25610
7095,25615
7096,25625
7097,25651
7098,25638
7099,25689
7100,25684
7101,25720
7102,25730
7103,25780
7104,25710
7105,25770
7106,25715
7107,25725
7108,25750
7109,25745
7110,25740
7111,25755
7112,25716
7113,25850
7114,25804
7115,25815
7116,25810
7117,25805
7118,25870
7119,25860
7120,25802
7121,25812
7122,25845
7123,25803
7124,25880
7125,25821
7126,25809
7127,25807
7128,25811
7129,25806
7130,25887
7131,25808
7132,25886
7133,25820
7134,25882
7135,25884
7136,25875
7137,25940
7138,25953
7139,25957
7140,25908
7141,25921
7142,25961
7143,25935
7144,25900
7145,25901
7146,25930
7147,25932
7148,25946
7149,25974
7150,25995
7151,25963
7152,25977
7153,25976
7154,25964
7155,25975
7156,25956
7157,25945
7158,25931
7159,25954
7160,25936
7161,25973
7162,25965
7163,25960
7164,25912
7165,25942
7166,25911
7167,25926
7168,25920
7169,25958
7170,25914
7171,25943
7172,25970
7173,25916
7174,25922
7175,25902
7176,25955
7177,25959
7178,25948
7179,25903
7180,25915
7181,25980
7182,25949
7183,25966
7184,25933
7185,25938
7186,25907
7187,25925
7188,25937
7189,25990
7190,25941
7191,25928
7192,25917
7193,25947
7194,25985
7195,25905
7196,25924
7197,25927
7198,25904
7199,26085
7200,26050
7201,26070
7202,26055
7203,26010
7204,26031
7205,26088
7206,26084
7207,26013
7208,26030
7209,26087
7210,26022
7211,26061
7212,26040
7213,26086
7214,26041
7215,26080
7216,26052
7217,26063
7218,26020
7219,26012
7220,26015
7221,26011
7222,26082
7223,26023
7224,26051
7225,26032
7226,26083
7227,26089
7228,26033
7229,26053
7230,26021
7231,26060
7232,26035
7233,26062
7234,26042
7235,26025
7236,26043
7237,26064
7238,26092
7239,26099
7240,26014
7241,26065
7242,26125
7243,26183
7244,26182
7245,26130
7246,26165
7247,26178
7248,26187
7249,26185
7250,26115
7251,26120
7252,26173
7253,26113
7254,26167
7255,26193
7256,26112
7257,26190
7258,26123
7259,26140
7260,26176
7261,26135
7262,26157
7263,26150
7264,26160
7265,26127
7266,26175
7267,26110
7268,26172
7269,26155
7270,26116
7271,26170
7272,26143
7273,26196
7274,26163
7275,26171
7276,26131
7277,26195
7278,26180
7279,26177
7280,26145
7281,26153
7282,26255
7283,26260
7284,26210
7285,26215
7286,26291
7287,26225
7288,26281
7289,26250
7290,26286
7291,26292
7292,26285
7293,26276
7294,26279
7295,26280
7296,26220
7297,26297
7298,26263
7299,26271
7300,26290
7301,26293
7302,26275
7303,26262
7304,26266
7305,26294
7306,26261
7307,26296
7308,26270
7309,26277
7310,26298
7311,26216
7312,26282
7313,26272
7314,26230
7315,26265
7316,26278
7317,26256
7318,26299
7319,26221
7320,26295
7321,26327
7322,26313
7323,26311
7324,26317
7325,26381
7326,26310
7327,26383
7328,26379
7329,26323
7330,26320
7331,26321
7332,26385
7333,26325
7334,26330
7335,26316
7336,26382
7337,26343
7338,26377
7339,26380
7340,26375
7341,26376
7342,26393
7343,26387
7344,26315
7345,26357
7346,26373
7347,26420
7348,26445
7349,26423
7350,26455
7351,26410
7352,26453
7353,26413
7354,26433
7355,26435
7356,26443
7357,26475
7358,26440
7359,26425
7360,26470
7361,26430
7362,26415
7363,26473
7364,26460
7365,26450
7366,26463
7367,26480
7368,26465
7369,26585
7370,26520
7371,26540
7372,26535
7373,26574
7374,26553
7375,26525
7376,26510
7377,26572
7378,26530
7379,26521
7380,26515
7381,26564
7382,26580
7383,26550
7384,26587
7385,26554
7386,26560
7387,26526
7388,26582
7389,26551
7390,26584
7391,26545
7392,26570
7393,26562
7394,26556
7395,26557
7396,26511
7397,26600
7398,26650
7399,26660
7400,26700
7401,26900
7402,26950
7403,26910
7404,26980
7405,26920
7406,27175
7407,27120
7408,27130
7409,27115
7410,27140
7411,27197
7412,27113
7413,27110
7414,27165
7415,27150
7416,27135
7417,27163
7418,27123
7419,27143
7420,27185
7421,27145
7422,27170
7423,27155
7424,27160
7425,27195
7426,27265
7427,27276
7428,27210
7429,27278
7430,27273
7431,27213
7432,27275
7433,27240
7434,27274
7435,27257
7436,27259
7437,27267
7438,27263
7439,27281
7440,27211
7441,27256
7442,27283
7443,27251
7444,27215
7445,27255
7446,27280
7447,27285
7448,27261
7449,27262
7450,27250
7451,27214
7452,27264
7453,27253
7454,27286
7455,27277
7456,27260
7457,27220
7458,27288
7459,27258
7460,27212
7461,27230
7462,27279
7463,27323
7464,27345
7465,27313
7466,27320
7467,27340
7468,27332
7469,27330
7470,27321
7471,27331
7472,27338
7473,27347
7474,27325
7475,27335
7476,27351
7477,27310
7478,27350
7479,27333
7480,27365
7481,27353
7482,27336
7483,27322
7484,27343
7485,27360
7486,27337
7487,27460
7488,27410
7489,27475
7490,27420
7491,27430
7492,27465
7493,27470
7494,27541
7495,27524
7496,27513
7497,27525
7498,27570
7499,27521
7500,27580
7501,27535
7502,27523
7503,27542
7504,27533
7505,27534
7506,27520
7507,27522
7508,27516
7509,27540
7510,27510
7511,27512
7512,27536
7513,27532
7514,27511
7515,27537
7516,27514
7517,27553
7518,27598
7519,27555
7520,27515
7521,27600
7522,27665
7523,27660
7524,27655
7525,27640
7526,27657
7527,27690
7528,27650
7529,27700
7530,27770
7531,27943
7532,27916
7533,27963
7534,27935
7535,27961
7536,27937
7537,27971
7538,27946
7539,27998
7540,27933
7541,27940
7542,27965
7543,27920
7544,27945
7545,27913
7546,27923
7547,27910
7548,27960
7549,27915
7550,27930
7551,27955
7552,27925
7553,27966
7554,27975
7555,27948
7556,27970
7557,27936
7558,27985
7559,27950
7560,27972
7561,27979
7562,27947
7563,27995
7564,27900
7565,27944
7566,27964
7567,27987
7568,27973
7569,27953
7570,28085
7571,28013
7572,28035
7573,28080
7574,28020
7575,28010
7576,28030
7577,28053
7578,28026
7579,28027
7580,28016
7581,28024
7582,28055
7583,28060
7584,28015
7585,28025
7586,28022
7587,28051
7588,28021
7589,28040
7590,28090
7591,28073
7592,28070
7593,28083
7594,28057
7595,28093
7596,28050
7597,28095
7598,28110
7599,28180
7600,28175
7601,28140
7602,28165
7603,28145
7604,28155
7605,28148
7606,28178
7607,28143
7608,28250
7609,28200
7610,28220
7611,28230
7612,28360
7613,28380
7614,28300
7615,28375
7616,28390
7617,28330
7618,28350
7619,28348
7620,28333
7621,28396
7622,28340
7623,28398
7624,28368
7625,28372
7626,28400
7627,28470
7628,28460
7629,28495
7630,28430
7631,28450
7632,28420
7633,28455
7634,28415
7635,28490
7636,28435
7637,28425
7638,28405
7639,28463
7640,28545
7641,28540
7642,28595
7643,28500
7644,28550
7645,28570
7646,28580
7647,28557
7648,28525
7649,28510
7650,28555
7651,28610
7652,28620
7653,28685
7654,28634
7655,28640
7656,28680
7657,28635
7658,28613
7659,28660
7660,28630
7661,28650
7662,28623
7663,28695
7664,28616
7665,28633
7666,28625
7667,28614
7668,28611
7669,28605
7670,28637
7671,28621
7672,28615
7673,28662
7674,28644
7675,28664
7676,28750
7677,28740
7678,28735
7679,28770
7680,28755
7681,28779
7682,28895
7683,28890
7684,28800
7685,28893
7686,28897
7687,28860
7688,28820
7689,28896
7690,28894
7691,28899
7692,28880
7693,28810
7694,28898
7695,28892
7696,28891
7697,28908
7698,28930
7699,28970
7700,28950
7701,28924
7702,28909
7703,28941
7704,28922
7705,28915
7706,28994
7707,28940
7708,28923
7709,28905
7710,28925
7711,28920
7712,28990
7713,28960
7714,28921
7715,28991
7716,28907
7717,28929
7718,28980
7719,28928
7720,28943
7721,28999
7722,28906
7723,28910
7724,28927
7725,28995
7726,28949
7727,28911
7728,28912
7729,28948
7730,28942
7731,28913
7732,28997
7733,28944
7734,28926
7735,28998
7736,28993
7737,28992
